plate-402, 2024-09-11T09:00:19.930323401Z, 2024-09-11T09:09:23.782399744Z, 9m3.852076343s
plate-586, 2024-09-11T09:07:29.040127434Z, 2024-09-11T09:09:25.921010412Z, 1m56.880882978s
plate-88, 2024-09-11T09:09:14.165798508Z, 2024-09-11T09:09:26.101003903Z, 11.935205395s
plate-226, 2024-09-11T09:06:32.050408831Z, 2024-09-11T09:09:27.156206005Z, 2m55.105797174s
plate-513, 2024-09-10T23:15:36.546382569Z, 2024-09-11T09:09:30.168270821Z, 9h53m53.621888252s
plate-535, 2024-09-11T09:01:25.054458215Z, 2024-09-11T09:09:30.186547018Z, 8m5.132088803s
plate-442, 2024-09-11T09:00:29.353743779Z, 2024-09-11T09:09:32.219771414Z, 9m2.866027635s
plate-897, 2024-09-11T09:07:45.23013639Z, 2024-09-11T09:09:32.232434284Z, 1m47.002297894s
plate-934, 2024-09-11T09:03:35.457579972Z, 2024-09-11T09:09:34.244504171Z, 5m58.786924199s
plate-623, 2024-09-11T09:07:10.706932101Z, 2024-09-11T09:09:36.314658251Z, 2m25.60772615s
plate-828, 2024-09-11T09:02:33.874472119Z, 2024-09-11T09:09:40.323065612Z, 7m6.448593493s
plate-482, 2024-09-11T09:05:59.787569413Z, 2024-09-11T09:09:44.350448581Z, 3m44.562879168s
plate-662, 2024-09-11T08:55:14.130506905Z, 2024-09-11T09:09:45.374153995Z, 14m31.24364709s
plate-336, 2024-09-11T09:04:25.838752623Z, 2024-09-11T09:09:47.382963582Z, 5m21.544210959s
plate-420, 2024-09-11T09:01:28.071520944Z, 2024-09-11T09:09:51.414290615Z, 8m23.342769671s
plate-339, 2024-09-11T09:09:28.724978736Z, 2024-09-11T09:09:55.438302311Z, 26.713323575s
plate-532, 2024-09-11T09:09:02.046391118Z, 2024-09-11T09:09:58.465949869Z, 56.419558751s
plate-776, 2024-09-11T09:06:41.185450556Z, 2024-09-11T09:10:00.476054517Z, 3m19.290603961s
plate-127, 2024-09-11T09:02:42.92566506Z, 2024-09-11T09:10:03.52795024Z, 7m20.60228518s
plate-457, 2024-09-11T09:00:09.79572932Z, 2024-09-11T09:10:05.599824407Z, 9m55.804095087s
plate-549, 2024-09-11T08:59:44.253007618Z, 2024-09-11T09:10:05.662561693Z, 10m21.409554075s
plate-15, 2024-09-11T09:08:48.97854295Z, 2024-09-11T09:10:07.699138492Z, 1m18.720595542s
plate-990, 2024-09-11T08:59:50.28373984Z, 2024-09-11T09:10:10.712850659Z, 10m20.429110819s
plate-204, 2024-09-11T09:09:39.87550562Z, 2024-09-11T09:10:11.740027835Z, 31.864522215s
plate-774, 2024-09-11T08:57:00.806944506Z, 2024-09-11T09:10:14.761594843Z, 13m13.954650337s
plate-820, 2024-09-11T09:07:40.133135239Z, 2024-09-11T09:10:18.784618575Z, 2m38.651483336s
plate-965, 2024-09-11T09:09:25.303413997Z, 2024-09-11T09:10:21.805278996Z, 56.501864999s
plate-624, 2024-09-11T09:09:05.054547349Z, 2024-09-11T09:10:22.855196771Z, 1m17.800649422s
plate-673, 2024-09-11T09:10:02.016581702Z, 2024-09-11T09:10:26.971205917Z, 24.954624215s
plate-342, 2024-09-11T09:07:25.996696504Z, 2024-09-11T09:10:28.005549183Z, 3m2.008852679s
plate-939, 2024-09-11T09:05:00.205864687Z, 2024-09-11T09:10:29.040395124Z, 5m28.834530437s
plate-479, 2024-09-11T09:09:01.038554996Z, 2024-09-11T09:10:32.06130914Z, 1m31.022754144s
plate-177, 2024-09-11T09:08:35.893358424Z, 2024-09-11T09:10:33.084250277Z, 1m57.190891853s
plate-30, 2024-09-11T09:08:50.986619862Z, 2024-09-11T09:10:37.139931963Z, 1m46.153312101s
plate-625, 2024-09-11T08:58:39.711371374Z, 2024-09-11T09:10:38.170634407Z, 11m58.459263033s
plate-35, 2024-09-11T09:03:52.67446008Z, 2024-09-11T09:10:38.187820391Z, 6m45.513360311s
plate-543, 2024-09-11T09:07:33.081725819Z, 2024-09-11T09:10:40.377550407Z, 3m7.295824588s
plate-123, 2024-09-11T09:09:14.177129178Z, 2024-09-11T09:10:41.4098848Z, 1m27.232755622s
plate-445, 2024-09-11T09:10:29.287933705Z, 2024-09-11T09:10:43.640804046Z, 14.352870341s
plate-812, 2024-09-11T09:05:32.602448115Z, 2024-09-11T09:10:45.669589285Z, 5m13.06714117s
plate-542, 2024-09-11T09:09:37.78610802Z, 2024-09-11T09:10:45.735439404Z, 1m7.949331384s
plate-547, 2024-09-11T09:10:19.189947167Z, 2024-09-11T09:10:46.78609635Z, 27.596149183s
plate-86, 2024-09-11T09:05:06.258257099Z, 2024-09-11T09:10:48.799544304Z, 5m42.541287205s
plate-433, 2024-09-11T09:07:29.016959609Z, 2024-09-11T09:10:50.808508266Z, 3m21.791548657s
plate-988, 2024-09-11T09:07:35.093771178Z, 2024-09-11T09:10:54.83343987Z, 3m19.739668692s
plate-372, 2024-09-11T09:09:00.026813125Z, 2024-09-11T09:10:54.848400745Z, 1m54.82158762s
plate-316, 2024-09-11T09:10:11.156958548Z, 2024-09-11T09:11:01.892050462Z, 50.735091914s
plate-583, 2024-09-11T09:08:18.706087182Z, 2024-09-11T09:11:05.913971251Z, 2m47.207884069s
plate-973, 2024-09-11T09:09:19.236901116Z, 2024-09-11T09:11:09.929676538Z, 1m50.692775422s
plate-536, 2024-09-11T09:06:24.985625501Z, 2024-09-11T09:11:12.957460764Z, 4m47.971835263s
plate-992, 2024-09-11T09:09:57.995978972Z, 2024-09-11T09:11:16.980677578Z, 1m18.984698606s
plate-582, 2024-09-11T09:09:10.136931167Z, 2024-09-11T09:11:19.016969225Z, 2m8.880038058s
plate-87, 2024-09-11T09:06:40.131962068Z, 2024-09-11T09:11:22.086123595Z, 4m41.954161527s
plate-193, 2024-09-11T09:07:54.292322369Z, 2024-09-11T09:11:24.118597416Z, 3m29.826275047s
plate-290, 2024-09-11T09:07:11.720211966Z, 2024-09-11T09:11:27.169427911Z, 4m15.449215945s
plate-151, 2024-09-11T09:07:39.099260189Z, 2024-09-11T09:11:27.196233307Z, 3m48.096973118s
plate-259, 2024-09-11T09:09:15.223787572Z, 2024-09-11T09:11:28.228201508Z, 2m13.004413936s
plate-842, 2024-09-11T09:01:48.21107256Z, 2024-09-11T09:11:29.243301534Z, 9m41.032228974s
plate-179, 2024-09-11T09:05:26.495578622Z, 2024-09-11T09:11:32.258035634Z, 6m5.762457012s
plate-216, 2024-09-11T09:08:00.382076499Z, 2024-09-11T09:11:32.278473755Z, 3m31.896397256s
plate-858, 2024-09-11T09:11:16.067687031Z, 2024-09-11T09:11:34.33921784Z, 18.271530809s
plate-878, 2024-09-11T09:05:15.334587986Z, 2024-09-11T09:11:40.405601072Z, 6m25.071013086s
plate-894, 2024-09-11T09:10:38.403872575Z, 2024-09-11T09:11:40.41318006Z, 1m2.009307485s
plate-702, 2024-09-11T09:08:18.742396799Z, 2024-09-11T09:11:40.419148767Z, 3m21.676751968s
plate-304, 2024-09-11T09:10:20.197904917Z, 2024-09-11T09:11:43.42553195Z, 1m23.227627033s
plate-716, 2024-09-11T09:05:59.764950764Z, 2024-09-11T09:11:46.441970508Z, 5m46.677019744s
plate-648, 2024-09-11T09:08:23.854285269Z, 2024-09-11T09:11:49.458121811Z, 3m25.603836542s
plate-129, 2024-09-11T09:07:32.057127163Z, 2024-09-11T09:11:49.498535424Z, 4m17.441408261s
plate-504, 2024-09-11T09:07:32.061810828Z, 2024-09-11T09:11:49.537767107Z, 4m17.475956279s
plate-793, 2024-09-11T09:06:16.91345692Z, 2024-09-11T09:11:53.562970878Z, 5m36.649513958s
plate-672, 2024-09-11T09:00:33.365474988Z, 2024-09-11T09:11:57.598778408Z, 11m24.23330342s
plate-592, 2024-09-11T09:11:00.012698014Z, 2024-09-11T09:11:58.624051674Z, 58.61135366s
plate-229, 2024-09-11T09:02:23.75357087Z, 2024-09-11T09:11:58.663123781Z, 9m34.909552911s
plate-49, 2024-09-11T09:02:12.586275004Z, 2024-09-11T09:12:01.676767015Z, 9m49.090492011s
plate-761, 2024-09-11T09:11:26.182152837Z, 2024-09-11T09:12:03.729227556Z, 37.547074719s
plate-650, 2024-09-11T09:10:15.164718258Z, 2024-09-11T09:12:06.888829721Z, 1m51.724111463s
plate-592, 2024-09-11T09:11:00.012698014Z, 2024-09-11T09:12:08.899289689Z, 1m8.886591675s
plate-627, 2024-09-11T09:09:33.752913024Z, 2024-09-11T09:12:12.927774894Z, 2m39.17486187s
plate-798, 2024-09-11T09:11:40.325675384Z, 2024-09-11T09:12:15.950426811Z, 35.624751427s
plate-924, 2024-09-11T09:01:21.967405133Z, 2024-09-11T09:12:18.968393336Z, 10m57.000988203s
plate-475, 2024-09-11T09:09:40.883257407Z, 2024-09-11T09:12:20.997871516Z, 2m40.114614109s
plate-330, 2024-09-11T09:08:57.007750774Z, 2024-09-11T09:12:25.105335439Z, 3m28.097584665s
plate-643, 2024-09-11T09:11:14.061520811Z, 2024-09-11T09:12:25.209564553Z, 1m11.148043742s
plate-836, 2024-09-11T09:07:16.801868531Z, 2024-09-11T09:12:25.267938787Z, 5m8.466070256s
plate-340, 2024-09-11T09:09:14.205873685Z, 2024-09-11T09:12:26.336230345Z, 3m12.13035666s
plate-661, 2024-09-11T09:10:39.436702137Z, 2024-09-11T09:12:29.473466443Z, 1m50.036764306s
plate-773, 2024-09-11T09:05:41.68442824Z, 2024-09-11T09:12:35.563852638Z, 6m53.879424398s
plate-409, 2024-09-11T09:12:15.584859687Z, 2024-09-11T09:12:39.589812013Z, 24.004952326s
plate-850, 2024-09-11T09:12:31.98270693Z, 2024-09-11T09:12:41.607427788Z, 9.624720858s
plate-620, 2024-09-11T09:11:21.126642458Z, 2024-09-11T09:12:43.625029303Z, 1m22.498386845s
plate-812, 2024-09-11T09:05:32.602448115Z, 2024-09-11T09:12:46.639522848Z, 7m14.037074733s
plate-101, 2024-09-11T09:11:30.198679851Z, 2024-09-11T09:12:49.653181191Z, 1m19.45450134s
plate-464, 2024-09-11T09:11:19.083944935Z, 2024-09-11T09:12:49.689229668Z, 1m30.605284733s
plate-807, 2024-09-11T09:12:05.519183492Z, 2024-09-11T09:12:52.74605333Z, 47.226869838s
plate-724, 2024-09-11T09:06:49.421181095Z, 2024-09-11T09:12:52.783525474Z, 6m3.362344379s
plate-579, 2024-09-11T09:08:04.518036299Z, 2024-09-11T09:12:54.957527643Z, 4m50.439491344s
plate-734, 2024-09-11T09:09:53.960399274Z, 2024-09-11T09:12:58.00515771Z, 3m4.044758436s
plate-117, 2024-09-11T09:12:25.888751927Z, 2024-09-11T09:13:02.093536307Z, 36.20478438s
plate-880, 2024-09-11T09:09:33.75853979Z, 2024-09-11T09:13:06.151795372Z, 3m32.393255582s
plate-185, 2024-09-11T09:10:48.937351488Z, 2024-09-11T09:13:06.184534482Z, 2m17.247182994s
plate-189, 2024-09-11T09:11:58.453127671Z, 2024-09-11T09:13:10.22809399Z, 1m11.774966319s
plate-547, 2024-09-11T09:10:19.189947167Z, 2024-09-11T09:13:12.272183987Z, 2m53.08223682s
plate-273, 2024-09-11T09:11:11.054459024Z, 2024-09-11T09:13:16.287874721Z, 2m5.233415697s
plate-148, 2024-09-11T09:02:44.952175843Z, 2024-09-11T09:13:17.325401298Z, 10m32.373225455s
plate-248, 2024-09-11T09:13:20.866709813Z, 2024-09-11T09:13:21.334704319Z, 467.994506ms
plate-628, 2024-09-11T09:12:53.533885108Z, 2024-09-11T09:13:24.360180302Z, 30.826295194s
plate-909, 2024-09-11T09:08:17.699822407Z, 2024-09-11T09:13:25.408588929Z, 5m7.708766522s
plate-997, 2024-09-11T09:10:56.992587971Z, 2024-09-11T09:13:27.432651821Z, 2m30.44006385s
plate-306, 2024-09-11T09:09:25.50275783Z, 2024-09-11T09:13:27.463555861Z, 4m1.960798031s
plate-889, 2024-09-11T09:08:22.834170843Z, 2024-09-11T09:13:29.507423491Z, 5m6.673252648s
plate-873, 2024-09-11T09:12:10.534563452Z, 2024-09-11T09:13:30.518755614Z, 1m19.984192162s
plate-121, 2024-09-11T09:07:02.67937534Z, 2024-09-11T09:13:35.561394241Z, 6m32.882018901s
plate-943, 2024-09-11T09:12:56.562092712Z, 2024-09-11T09:13:39.589800962Z, 43.02770825s
plate-556, 2024-09-11T09:11:05.027717256Z, 2024-09-11T09:13:40.608071411Z, 2m35.580354155s
plate-965, 2024-09-11T09:11:24.139387463Z, 2024-09-11T09:13:41.628434454Z, 2m17.489046991s
plate-726, 2024-09-11T09:06:37.073290165Z, 2024-09-11T09:13:45.642009876Z, 7m8.568719711s
plate-380, 2024-09-11T09:06:50.429039349Z, 2024-09-11T09:13:47.648431866Z, 6m57.219392517s
plate-733, 2024-09-10T23:16:07.763784998Z, 2024-09-11T09:13:50.66825264Z, 9h57m42.904467642s
plate-104, 2024-09-11T09:01:28.064566414Z, 2024-09-11T09:13:50.696340371Z, 12m22.631773957s
plate-683, 2024-09-11T09:10:48.915270499Z, 2024-09-11T09:13:54.72247723Z, 3m5.807206731s
plate-612, 2024-09-10T23:18:50.878040155Z, 2024-09-11T09:13:54.742036233Z, 9h55m3.863996078s
plate-660, 2024-09-11T09:07:39.112983575Z, 2024-09-11T09:13:56.75903245Z, 6m17.646048875s
plate-502, 2024-09-11T09:07:44.187297779Z, 2024-09-11T09:13:56.789529472Z, 6m12.602231693s
plate-775, 2024-09-11T09:00:22.977901867Z, 2024-09-11T09:14:00.819914859Z, 13m37.842012992s
plate-384, 2024-09-11T09:12:09.523819819Z, 2024-09-11T09:14:03.832671876Z, 1m54.308852057s
plate-830, 2024-09-11T09:04:40.056817743Z, 2024-09-11T09:14:07.865869424Z, 9m27.809051681s
plate-695, 2024-09-11T09:13:20.874085887Z, 2024-09-11T09:14:07.885572983Z, 47.011487096s
plate-838, 2024-09-11T09:12:26.917095953Z, 2024-09-11T09:14:09.91255569Z, 1m42.995459737s
plate-295, 2024-09-11T09:02:07.368392521Z, 2024-09-11T09:14:12.937797076Z, 12m5.569404555s
plate-135, 2024-09-11T09:13:06.70615194Z, 2024-09-11T09:14:12.971728858Z, 1m6.265576918s
plate-361, 2024-09-10T23:15:51.677258831Z, 2024-09-11T09:14:13.983651966Z, 9h58m22.306393135s
plate-763, 2024-09-11T09:13:21.887528029Z, 2024-09-11T09:14:13.995936041Z, 52.108408012s
plate-113, 2024-09-11T09:11:40.298970069Z, 2024-09-11T09:14:14.019683008Z, 2m33.720712939s
plate-748, 2024-09-11T09:12:27.944924522Z, 2024-09-11T09:14:17.042633741Z, 1m49.097709219s
plate-662, 2024-09-11T08:55:14.130506905Z, 2024-09-11T09:14:20.066956801Z, 19m5.936449896s
plate-236, 2024-09-11T09:13:52.169173766Z, 2024-09-11T09:14:24.102427081Z, 31.933253315s
plate-223, 2024-09-11T09:06:41.230071635Z, 2024-09-11T09:14:24.139157596Z, 7m42.909085961s
plate-819, 2024-09-11T09:00:37.414383548Z, 2024-09-11T09:14:24.209392499Z, 13m46.795008951s
plate-596, 2024-09-11T09:08:52.999558984Z, 2024-09-11T09:14:26.278123745Z, 5m33.278564761s
plate-736, 2024-09-11T08:58:58.948254562Z, 2024-09-11T09:14:27.318839444Z, 15m28.370584882s
plate-398, 2024-09-11T09:13:22.897640574Z, 2024-09-11T09:14:31.352440446Z, 1m8.454799872s
plate-903, 2024-09-11T09:13:49.155900658Z, 2024-09-11T09:14:31.416836474Z, 42.260935816s
plate-44, 2024-09-11T08:59:01.978719174Z, 2024-09-11T09:14:31.451879893Z, 15m29.473160719s
plate-163, 2024-09-11T08:49:57.173714337Z, 2024-09-11T09:14:34.483988521Z, 24m37.310274184s
plate-884, 2024-09-11T09:11:38.287681165Z, 2024-09-11T09:14:35.504465068Z, 2m57.216783903s
plate-809, 2024-09-11T09:12:42.105296036Z, 2024-09-11T09:14:38.527792574Z, 1m56.422496538s
plate-12, 2024-09-11T09:14:01.266897798Z, 2024-09-11T09:14:39.569504971Z, 38.302607173s
plate-211, 2024-09-11T09:10:42.659302205Z, 2024-09-11T09:14:41.619681542Z, 3m58.960379337s
plate-475, 2024-09-11T09:14:27.404771077Z, 2024-09-11T09:14:44.645270138Z, 17.240499061s
plate-952, 2024-09-11T09:13:28.963376321Z, 2024-09-11T09:14:45.661702897Z, 1m16.698326576s
plate-697, 2024-09-11T08:55:25.360509466Z, 2024-09-11T09:14:45.679549915Z, 19m20.319040449s
plate-50, 2024-09-11T09:14:41.536433035Z, 2024-09-11T09:14:49.727153941Z, 8.190720906s
plate-693, 2024-09-11T09:10:02.009048256Z, 2024-09-11T09:14:50.743314851Z, 4m48.734266595s
plate-212, 2024-09-11T09:11:47.357134762Z, 2024-09-11T09:14:53.772155764Z, 3m6.415021002s
plate-816, 2024-09-11T08:59:09.00372278Z, 2024-09-11T09:14:57.810837568Z, 15m48.807114788s
plate-586, 2024-09-11T09:13:03.694595285Z, 2024-09-11T09:14:58.823292609Z, 1m55.128697324s
plate-868, 2024-09-11T09:13:27.921659606Z, 2024-09-11T09:15:02.839960301Z, 1m34.918300695s
plate-340, 2024-09-11T09:09:14.205873685Z, 2024-09-11T09:15:02.864498097Z, 5m48.658624412s
plate-208, 2024-09-11T09:09:31.749459461Z, 2024-09-11T09:15:03.8949441Z, 5m32.145484639s
plate-443, 2024-09-11T09:03:42.539366959Z, 2024-09-11T09:15:07.919258368Z, 11m25.379891409s
plate-838, 2024-09-11T09:14:40.521543881Z, 2024-09-11T09:15:11.945959866Z, 31.424415985s
plate-962, 2024-09-11T09:13:57.206818869Z, 2024-09-11T09:15:14.97218661Z, 1m17.765367741s
plate-783, 2024-09-11T09:10:08.043898873Z, 2024-09-11T09:15:18.985274245Z, 5m10.941375372s
plate-599, 2024-09-11T09:01:17.854690258Z, 2024-09-11T09:15:23.009231525Z, 14m5.154541267s
plate-864, 2024-09-11T09:14:43.544333939Z, 2024-09-11T09:15:25.020254475Z, 41.475920536s
plate-953, 2024-09-11T09:13:36.013655499Z, 2024-09-11T09:15:25.043502339Z, 1m49.02984684s
plate-823, 2024-09-11T09:08:08.662300709Z, 2024-09-11T09:15:26.061198554Z, 7m17.398897845s
plate-209, 2024-09-11T09:13:00.651032599Z, 2024-09-11T09:15:30.087933177Z, 2m29.436900578s
plate-420, 2024-09-11T09:15:17.755089521Z, 2024-09-11T09:15:32.139909247Z, 14.384819726s
plate-704, 2024-09-11T09:13:08.723939514Z, 2024-09-11T09:15:35.170025809Z, 2m26.446086295s
plate-959, 2024-09-11T09:15:08.722274945Z, 2024-09-11T09:15:36.206610672Z, 27.484335727s
plate-177, 2024-09-11T09:13:46.092107237Z, 2024-09-11T09:15:37.222089861Z, 1m51.129982624s
plate-516, 2024-09-11T09:14:38.510438244Z, 2024-09-11T09:15:41.250886079Z, 1m2.740447835s
plate-295, 2024-09-11T09:02:07.368392521Z, 2024-09-11T09:15:44.320858183Z, 13m36.952465662s
plate-144, 2024-09-11T09:13:27.927551024Z, 2024-09-11T09:15:46.341106578Z, 2m18.413555554s
plate-227, 2024-09-11T09:12:58.618969544Z, 2024-09-11T09:15:48.357677805Z, 2m49.738708261s
plate-887, 2024-09-11T09:13:12.771615171Z, 2024-09-11T09:15:48.379603688Z, 2m35.607988517s
plate-411, 2024-09-11T09:15:45.080445866Z, 2024-09-11T09:15:50.407829095Z, 5.327383229s
plate-2, 2024-09-11T09:15:40.025040275Z, 2024-09-11T09:15:53.438041652Z, 13.413001377s
plate-486, 2024-09-11T09:11:36.277385053Z, 2024-09-11T09:15:57.497398408Z, 4m21.220013355s
plate-419, 2024-09-11T09:15:06.698478302Z, 2024-09-11T09:16:01.510715744Z, 54.812237442s
plate-468, 2024-09-11T09:04:39.043559993Z, 2024-09-11T09:16:03.542013031Z, 11m24.498453038s
plate-712, 2024-09-11T09:07:46.242356269Z, 2024-09-11T09:16:03.562349474Z, 8m17.319993205s
plate-38, 2024-09-11T09:15:42.058187911Z, 2024-09-11T09:16:05.584082554Z, 23.525894643s
plate-870, 2024-09-11T09:15:58.259040705Z, 2024-09-11T09:16:07.613735344Z, 9.354694639s
plate-542, 2024-09-11T09:15:57.252130456Z, 2024-09-11T09:16:08.646403049Z, 11.394272593s
plate-786, 2024-09-11T09:16:08.386105447Z, 2024-09-11T09:16:08.660864404Z, 274.758957ms
plate-902, 2024-09-11T09:00:45.470027151Z, 2024-09-11T09:16:10.685827003Z, 15m25.215799852s
plate-405, 2024-09-11T09:14:13.316025793Z, 2024-09-11T09:16:14.69631866Z, 2m1.380292867s
plate-85, 2024-09-11T09:04:31.868888335Z, 2024-09-11T09:16:17.747703284Z, 11m45.878814949s
plate-495, 2024-09-11T09:03:51.666532172Z, 2024-09-11T09:16:20.75836879Z, 12m29.091836618s
plate-34, 2024-09-11T09:15:55.228350389Z, 2024-09-11T09:16:20.773536567Z, 25.545186178s
plate-717, 2024-09-11T09:14:04.27945831Z, 2024-09-11T09:16:22.800210848Z, 2m18.520752538s
plate-238, 2024-09-11T08:53:43.261516328Z, 2024-09-11T09:16:24.825484034Z, 22m41.563967706s
plate-956, 2024-09-11T09:14:29.437009349Z, 2024-09-11T09:16:26.842977018Z, 1m57.405967669s
plate-21, 2024-09-11T09:12:47.50900057Z, 2024-09-11T09:16:29.877551289Z, 3m42.368550719s
plate-708, 2024-09-11T09:10:08.030438499Z, 2024-09-11T09:16:29.910654225Z, 6m21.880215726s
plate-151, 2024-09-11T09:16:03.302929335Z, 2024-09-11T09:16:34.950176379Z, 31.647247044s
plate-69, 2024-09-11T09:15:42.040808209Z, 2024-09-11T09:16:39.001518217Z, 56.960710008s
plate-947, 2024-09-11T09:12:02.488801917Z, 2024-09-11T09:16:42.023400842Z, 4m39.534598925s
plate-762, 2024-09-11T09:08:32.881135583Z, 2024-09-11T09:16:42.044823452Z, 8m9.163687869s
plate-613, 2024-09-11T09:10:32.306871487Z, 2024-09-11T09:16:43.056016909Z, 6m10.749145422s
plate-31, 2024-09-11T09:15:38.011306503Z, 2024-09-11T09:16:49.171694562Z, 1m11.160388059s
plate-948, 2024-09-11T09:14:37.484422506Z, 2024-09-11T09:16:50.513597074Z, 2m13.029174568s
plate-715, 2024-09-11T09:09:49.927938792Z, 2024-09-11T09:16:51.925533458Z, 7m1.997594666s
plate-345, 2024-09-11T09:14:33.454154125Z, 2024-09-11T09:16:53.116563843Z, 2m19.662409718s
plate-953, 2024-09-11T09:13:36.013655499Z, 2024-09-11T09:16:56.289479178Z, 3m20.275823679s
plate-406, 2024-09-11T09:05:04.214592877Z, 2024-09-11T09:16:56.371625161Z, 11m52.157032284s
plate-839, 2024-09-11T09:14:09.307385139Z, 2024-09-11T09:16:57.459693328Z, 2m48.152308189s
plate-790, 2024-09-11T09:09:41.901859022Z, 2024-09-11T09:16:58.47536879Z, 7m16.573509768s
plate-514, 2024-09-11T09:08:03.47896692Z, 2024-09-11T09:17:00.696348423Z, 8m57.217381503s
plate-482, 2024-09-11T09:05:59.787569413Z, 2024-09-11T09:17:03.97806157Z, 11m4.190492157s
plate-155, 2024-09-11T09:13:01.669543436Z, 2024-09-11T09:17:05.012457024Z, 4m3.342913588s
plate-608, 2024-09-11T09:12:49.514976955Z, 2024-09-11T09:17:09.057591355Z, 4m19.5426144s
plate-560, 2024-09-11T09:03:45.575765309Z, 2024-09-11T09:17:13.243232067Z, 13m27.667466758s
plate-789, 2024-09-11T09:09:00.016718888Z, 2024-09-11T09:17:17.766718211Z, 8m17.749999323s
plate-164, 2024-09-11T09:07:06.685229653Z, 2024-09-11T09:17:19.819482997Z, 10m13.134253344s
plate-275, 2024-09-11T09:08:43.960966057Z, 2024-09-11T09:17:23.846081609Z, 8m39.885115552s
plate-789, 2024-09-11T09:09:00.016718888Z, 2024-09-11T09:17:23.918858683Z, 8m23.902139795s
plate-192, 2024-09-11T09:16:03.34146008Z, 2024-09-11T09:17:26.060028598Z, 1m22.718568518s
plate-414, 2024-09-11T09:17:19.555536309Z, 2024-09-11T09:17:30.192023336Z, 10.636487027s
plate-548, 2024-09-10T23:16:24.92620494Z, 2024-09-11T09:17:30.223889946Z, 10h1m5.297685006s
plate-847, 2024-09-11T08:50:52.020328233Z, 2024-09-11T09:17:31.283134494Z, 26m39.262806261s
plate-658, 2024-09-11T09:16:01.286900163Z, 2024-09-11T09:17:32.295789917Z, 1m31.008889754s
plate-289, 2024-09-11T09:16:06.376120642Z, 2024-09-11T09:17:35.364884548Z, 1m28.988763906s
plate-837, 2024-09-11T09:10:34.322300223Z, 2024-09-11T09:17:35.394386209Z, 7m1.072085986s
plate-150, 2024-09-11T09:10:06.021791625Z, 2024-09-11T09:17:36.426245822Z, 7m30.404454197s
plate-788, 2024-09-11T09:17:34.671098414Z, 2024-09-11T09:17:38.461657266Z, 3.790558852s
plate-98, 2024-09-11T09:10:34.328275114Z, 2024-09-11T09:17:41.483504672Z, 7m7.155229558s
plate-347, 2024-09-11T09:11:03.020704051Z, 2024-09-11T09:17:41.558493317Z, 6m38.537789266s
plate-453, 2024-09-11T09:07:21.839192779Z, 2024-09-11T09:17:42.585710328Z, 10m20.746517549s
plate-744, 2024-09-11T09:16:35.602280594Z, 2024-09-11T09:17:46.68892729Z, 1m11.086646696s
plate-702, 2024-09-11T09:14:47.559283979Z, 2024-09-11T09:17:47.722504849Z, 3m0.16322087s
plate-720, 2024-09-11T09:16:54.107222381Z, 2024-09-11T09:17:48.732435953Z, 54.625213572s
plate-649, 2024-09-11T09:17:35.681679209Z, 2024-09-11T09:17:49.920485688Z, 14.238806479s
plate-116, 2024-09-11T09:10:24.205943918Z, 2024-09-11T09:17:49.969733348Z, 7m25.76378943s
plate-569, 2024-09-11T09:17:51.248017465Z, 2024-09-11T09:17:53.032384627Z, 1.784367162s
plate-158, 2024-09-11T09:14:24.370487374Z, 2024-09-11T09:17:57.062967025Z, 3m32.692479651s
plate-337, 2024-09-11T09:10:26.232858052Z, 2024-09-11T09:18:01.074046915Z, 7m34.841188863s
plate-261, 2024-09-11T09:08:20.77534421Z, 2024-09-11T09:18:05.093704712Z, 9m44.318360502s
plate-229, 2024-09-11T09:02:23.75357087Z, 2024-09-11T09:18:05.228390038Z, 15m41.474819168s
plate-910, 2024-09-10T23:14:06.848270046Z, 2024-09-11T09:18:05.260585775Z, 10h3m58.412315729s
plate-688, 2024-09-11T09:17:46.137131522Z, 2024-09-11T09:18:05.309747807Z, 19.172616285s
plate-154, 2024-09-11T09:18:05.572448271Z, 2024-09-11T09:18:06.321697862Z, 749.249591ms
plate-78, 2024-09-11T09:07:46.251413617Z, 2024-09-11T09:18:07.334162524Z, 10m21.082748907s
plate-833, 2024-09-11T09:18:08.697458592Z, 2024-09-11T09:18:09.364741654Z, 667.283062ms
plate-403, 2024-09-11T09:18:02.337486259Z, 2024-09-11T09:18:09.382524796Z, 7.045038537s
plate-622, 2024-09-11T09:17:00.540100672Z, 2024-09-11T09:18:13.46267903Z, 1m12.922578358s
plate-198, 2024-09-11T09:09:56.966909144Z, 2024-09-11T09:18:14.500960138Z, 8m17.534050994s
plate-795, 2024-09-11T09:17:01.97339419Z, 2024-09-11T09:18:20.542942915Z, 1m18.569548725s
plate-86, 2024-09-11T09:16:25.498076173Z, 2024-09-11T09:18:24.622025681Z, 1m59.123949508s
plate-538, 2024-09-11T09:00:19.919744384Z, 2024-09-11T09:18:28.645345941Z, 18m8.725601557s
plate-938, 2024-09-11T09:17:05.027996976Z, 2024-09-11T09:18:32.672867351Z, 1m27.644870375s
plate-245, 2024-09-11T09:11:32.25864074Z, 2024-09-11T09:18:32.685689456Z, 7m0.427048716s
plate-513, 2024-09-11T09:14:08.287078043Z, 2024-09-11T09:18:32.725848242Z, 4m24.438770199s
plate-716, 2024-09-11T09:18:23.884213795Z, 2024-09-11T09:18:35.753941628Z, 11.869727833s
